index.int32(),STATION.string(),NAME.string(),_id.date_ms(yyyy-MM-dd),AWND.double(),PGTM.double(),PRCP.double(),SNOW.double(),SNWD.double(),TAVG.double(),TMAX.double(),TMIN.double()
2541,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-20,3.0,0.0,0.0,0.0,0.0,-2.6,2.2,-4.9
2542,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-21,3.1,0.0,0.0,0.0,0.0,2.4,5.6,0.6
2543,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-22,5.3,0.0,0.0,0.0,0.0,6.1,10.0,2.8
2544,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-23,4.5,0.0,0.0,0.0,0.0,6.4,8.9,5.0
2545,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-24,4.6,0.0,13.2,0.0,0.0,6.6,9.4,4.4
2546,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-25,4.7,0.0,0.0,0.0,0.0,7.5,10.6,3.3
2547,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-26,4.8,0.0,0.0,0.0,0.0,3.8,11.1,1.1
2548,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-27,6.9,0.0,0.0,0.0,0.0,13.3,16.7,5.6
2549,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-28,5.9,0.0,0.0,0.0,0.0,5.5,5.6,1.7
2550,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-29,4.8,0.0,12.2,0.0,0.0,4.3,8.9,1.1
2551,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-30,7.6,0.0,0.0,0.0,0.0,4.3,5.6,1.7
2552,USW00014732,"LAGUARDIA AIRPORT, NY US",2016-12-31,6.2,0.0,0.0,0.0,0.0,3.2,7.2,1.1
2553,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-01,4.5,0.0,0.0,0.0,0.0,8.0,9.4,3.9
2554,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-02,5.4,0.0,4.6,0.0,0.0,4.4,5.6,3.3
2555,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-03,7.2,0.0,11.4,0.0,0.0,5.6,8.3,4.4
2556,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-04,7.2,0.0,0.0,0.0,0.0,8.2,12.2,2.2
2557,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-05,6.6,0.0,0.0,0.0,0.0,1.0,2.2,-2.1
2558,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-06,4.2,0.0,1.0,33.0,30.0,0.1,1.7,-2.1
2559,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-07,6.2,0.0,7.1,178.0,0.0,-3.7,-2.1,-5.5
2560,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-08,8.4,0.0,0.0,0.0,180.0,-5.2,-2.7,-7.1
2561,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-09,4.3,0.0,0.0,0.0,130.0,-6.3,-4.3,-8.2
2562,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-10,3.3,0.0,0.0,0.0,80.0,-2.4,8.3,-4.9
2563,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-11,4.5,0.0,13.2,0.0,0.0,8.1,12.2,6.7
2564,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-12,5.1,0.0,1.3,0.0,0.0,12.7,20.0,8.9
2565,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-13,7.2,0.0,0.0,0.0,0.0,12.1,17.2,1.1
2566,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-14,3.2,0.0,2.5,15.0,0.0,0.1,1.1,-1.6
2567,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-15,4.0,0.0,0.0,0.0,30.0,1.8,5.0,0.6
2568,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-16,2.6,0.0,0.0,0.0,0.0,2.7,6.7,-0.5
2569,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-17,3.4,0.0,9.4,0.0,0.0,5.4,6.1,3.9
2570,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-18,4.7,0.0,2.8,0.0,0.0,5.1,7.2,3.9
2571,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-19,3.4,0.0,0.0,0.0,0.0,6.7,10.0,5.0
2572,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-20,3.0,0.0,1.8,0.0,0.0,6.2,7.8,5.0
2573,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-21,3.0,0.0,0.0,0.0,0.0,7.7,10.6,5.0
2574,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-22,4.7,0.0,0.8,0.0,0.0,7.8,10.0,6.1
2575,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-23,12.5,0.0,21.6,0.0,0.0,6.4,7.2,3.3
2576,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-24,8.2,0.0,25.4,0.0,0.0,3.9,5.0,3.3
2577,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-25,6.1,0.0,0.0,0.0,0.0,5.8,11.7,3.9
2578,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-26,5.7,0.0,0.5,0.0,0.0,10.0,13.9,7.2
2579,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-27,7.6,0.0,0.0,0.0,0.0,6.5,7.2,3.3
2580,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-28,7.0,0.0,0.0,0.0,0.0,3.7,4.4,2.2
2581,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-29,5.1,0.0,0.0,0.0,0.0,4.4,7.2,2.8
2582,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-30,5.6,0.0,0.0,0.0,0.0,2.8,3.3,0.0
2583,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-01-31,3.4,0.0,1.5,30.0,0.0,-0.6,1.7,-2.1
2584,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-01,6.3,0.0,0.0,0.0,0.0,5.1,9.4,1.1
2585,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-02,6.0,0.0,0.0,0.0,0.0,5.3,7.8,1.1
2586,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-03,6.1,0.0,0.0,0.0,0.0,0.3,1.7,-2.1
2587,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-04,6.8,0.0,0.0,0.0,0.0,-1.4,2.2,-4.3
2588,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-05,5.3,0.0,0.0,0.0,0.0,2.5,7.2,0.6
2589,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-06,5.5,0.0,0.0,0.0,0.0,6.2,10.0,3.3
2590,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-07,5.0,0.0,5.8,0.0,0.0,4.4,6.1,3.3
2591,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-08,3.4,0.0,0.5,0.0,0.0,8.2,16.7,3.9
2592,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-09,9.6,0.0,22.1,254.0,50.0,2.3,6.7,-7.1
2593,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-10,6.8,0.0,0.0,0.0,200.0,-4.2,1.1,-7.1
2594,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-11,2.2,0.0,0.0,0.0,150.0,3.1,9.4,-0.5
2595,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-12,5.1,0.0,10.7,8.0,50.0,2.2,4.4,0.0
2596,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-13,11.9,0.0,0.3,0.0,30.0,3.4,5.6,0.6
2597,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-14,4.4,0.0,0.0,0.0,0.0,1.4,5.6,-0.5
2598,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-15,4.7,0.0,0.0,0.0,0.0,4.9,10.0,2.2
2599,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-16,9.8,0.0,0.0,0.0,0.0,2.3,3.3,-0.5
2600,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-17,6.8,0.0,0.0,0.0,0.0,1.3,6.7,-1.6
2601,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-18,4.1,0.0,0.0,0.0,0.0,7.9,18.3,2.2
2602,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-19,4.5,0.0,0.0,0.0,0.0,15.8,18.9,11.7
2603,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-20,5.5,0.0,0.0,0.0,0.0,10.8,12.8,4.4
2604,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-21,4.0,0.0,0.0,0.0,0.0,5.6,8.3,2.2
2605,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-22,3.0,0.0,0.0,0.0,0.0,9.0,15.0,6.7
2606,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-23,2.8,0.0,0.0,0.0,0.0,10.7,18.3,5.6
2607,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-24,4.5,0.0,0.0,0.0,0.0,15.3,21.1,9.4
2608,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-25,5.3,0.0,8.1,0.0,0.0,13.9,18.3,8.3
2609,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-26,8.0,0.0,0.0,0.0,0.0,6.9,8.3,3.9
2610,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-27,4.2,0.0,0.0,0.0,0.0,6.6,12.2,2.8
2611,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-02-28,3.6,0.0,0.0,0.0,0.0,9.9,14.4,6.7
2612,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-01,4.3,0.0,3.0,0.0,0.0,14.2,21.7,11.7
2613,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-02,10.8,0.0,0.0,0.0,0.0,12.8,18.9,3.3
2614,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-03,8.2,0.0,0.0,0.0,0.0,2.8,5.6,-2.7
2615,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-04,9.5,0.0,0.0,0.0,0.0,-2.3,0.0,-7.1
2616,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-05,5.6,0.0,0.0,0.0,0.0,-3.9,3.3,-8.2
2617,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-06,3.7,0.0,0.0,0.0,0.0,1.3,7.2,-2.1
2618,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-07,3.8,0.0,2.5,0.0,0.0,8.1,11.7,6.1
2619,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-08,5.8,0.0,1.5,0.0,0.0,12.1,16.7,9.4
2620,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-09,7.7,0.0,0.0,0.0,0.0,14.7,18.3,9.4
2621,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-10,7.8,0.0,6.1,61.0,0.0,5.6,9.4,-2.7
2622,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-11,8.5,0.0,0.0,0.0,30.0,-3.2,-0.5,-6.6
2623,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-12,7.7,0.0,0.0,0.0,0.0,-3.0,0.0,-5.5
2624,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-13,4.2,0.0,0.0,0.0,0.0,-2.0,2.8,-4.9
2625,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-14,11.2,0.0,26.2,188.0,150.0,0.1,1.1,-4.3
2626,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-15,8.8,0.0,0.0,0.0,180.0,-3.3,-1.0,-4.9
2627,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-16,7.8,0.0,0.0,0.0,150.0,-0.1,5.0,-2.7
2628,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-17,5.1,0.0,0.0,0.0,130.0,3.8,9.4,0.0
2629,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-18,5.9,0.0,1.8,0.0,100.0,3.4,5.0,1.1
2630,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-19,5.5,0.0,0.0,0.0,80.0,4.7,8.9,2.2
2631,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-20,5.0,0.0,0.0,0.0,50.0,6.7,12.2,2.8
2632,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-21,3.4,0.0,0.0,0.0,0.0,10.3,16.7,7.2
2633,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-22,10.0,0.0,0.0,0.0,0.0,6.1,10.6,-3.2
2634,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-23,4.3,0.0,0.0,0.0,0.0,0.0,7.2,-3.2
2635,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-24,5.0,0.0,0.0,0.0,0.0,6.7,14.4,3.3
2636,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-25,3.9,0.0,0.0,0.0,0.0,12.3,13.9,6.7
2637,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-26,6.4,0.0,3.0,0.0,0.0,5.7,6.7,3.9
2638,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-27,3.8,0.0,5.1,0.0,0.0,5.7,10.0,3.9
2639,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-28,4.9,0.0,16.5,0.0,0.0,6.4,7.2,5.6
2640,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-29,5.7,0.0,0.0,0.0,0.0,9.5,15.0,6.7
2641,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-30,3.7,0.0,0.0,0.0,0.0,7.7,11.7,5.0
2642,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-03-31,7.2,0.0,53.3,0.0,0.0,6.1,7.8,4.4
2643,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-01,7.3,0.0,0.3,0.0,0.0,5.7,8.9,3.9
2644,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-02,4.9,0.0,0.0,0.0,0.0,10.3,17.2,6.1
2645,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-03,4.1,0.0,0.8,0.0,0.0,13.6,17.2,8.9
2646,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-04,5.1,0.0,40.6,0.0,0.0,10.1,12.2,7.2
2647,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-05,3.5,0.0,0.0,0.0,0.0,10.9,17.2,7.2
2648,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-06,6.5,0.0,21.6,0.0,0.0,7.8,12.2,6.1
2649,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-07,7.5,0.0,0.0,0.0,0.0,10.1,11.7,6.1
2650,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-08,7.6,0.0,0.0,0.0,0.0,8.6,14.4,5.6
2651,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-09,4.1,0.0,0.0,0.0,0.0,12.4,20.0,7.8
2652,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-10,4.0,0.0,0.0,0.0,0.0,16.3,22.8,11.1
2653,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-11,3.6,0.0,0.0,0.0,0.0,19.7,25.6,13.9
2654,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-12,2.4,0.0,0.8,0.0,0.0,17.7,25.0,12.2
2655,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-13,5.4,0.0,0.0,0.0,0.0,14.7,18.9,10.0
2656,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-14,3.5,0.0,0.0,0.0,0.0,14.0,18.9,10.0
2657,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-15,4.4,0.0,0.0,0.0,0.0,14.0,17.2,11.1
2658,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-16,5.7,0.0,0.0,0.0,0.0,21.6,31.1,15.6
2659,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-17,6.2,0.0,0.0,0.0,0.0,21.6,22.8,15.0
2660,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-18,5.1,0.0,0.0,0.0,0.0,15.1,18.3,9.4
2661,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-19,4.9,0.0,0.0,0.0,0.0,10.0,12.2,7.8
2662,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-20,3.9,0.0,6.1,0.0,0.0,12.4,18.9,9.4
2663,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-21,6.0,0.0,6.9,0.0,0.0,11.3,12.2,8.9
2664,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-22,3.0,0.0,1.8,0.0,0.0,11.0,13.3,9.4
2665,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-23,3.7,0.0,0.0,0.0,0.0,12.6,18.3,8.9
2666,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-24,3.1,0.0,0.0,0.0,0.0,11.9,15.0,8.9
2667,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-25,9.6,0.0,16.3,0.0,0.0,11.6,13.9,10.0
2668,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-26,4.2,0.0,7.1,0.0,0.0,12.9,16.7,11.7
2669,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-27,3.1,0.0,0.3,0.0,0.0,16.7,20.6,13.3
2670,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-28,3.3,0.0,0.0,0.0,0.0,19.2,29.4,12.8
2671,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-29,5.1,0.0,1.5,0.0,0.0,24.9,31.1,18.3
2672,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-04-30,5.0,0.0,0.0,0.0,0.0,18.2,20.6,11.7
2673,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-01,5.1,0.0,0.0,0.0,0.0,13.3,22.8,10.0
2674,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-02,6.9,0.0,0.0,0.0,0.0,21.4,25.6,16.7
2675,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-03,6.9,0.0,0.0,0.0,0.0,17.9,19.4,12.8
2676,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-04,4.4,0.0,0.0,0.0,0.0,14.3,18.9,10.6
2677,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-05,5.7,0.0,57.7,0.0,0.0,13.3,17.8,11.7
2678,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-06,7.2,0.0,1.5,0.0,0.0,16.9,19.4,13.3
2679,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-07,6.4,0.0,0.0,0.0,0.0,13.4,14.4,10.0
2680,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-08,6.1,0.0,0.0,0.0,0.0,11.9,16.7,8.9
2681,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-09,4.5,0.0,0.0,0.0,0.0,13.1,17.8,9.4
2682,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-10,3.0,0.0,0.0,0.0,0.0,13.8,18.3,11.1
2683,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-11,3.5,0.0,0.0,0.0,0.0,13.9,17.8,11.1
2684,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-12,3.9,0.0,0.0,0.0,0.0,13.6,17.8,11.1
2685,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-13,6.8,0.0,44.2,0.0,0.0,11.8,12.8,8.3
2686,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-14,6.7,0.0,0.3,0.0,0.0,13.0,21.1,8.3
2687,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-15,9.1,0.0,0.0,0.0,0.0,16.5,21.1,12.2
2688,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-16,3.8,0.0,0.0,0.0,0.0,20.4,28.3,15.0
2689,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-17,4.4,0.0,0.0,0.0,0.0,26.2,34.4,18.9
2690,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-18,5.3,0.0,0.0,0.0,0.0,31.2,36.1,26.7
2691,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-19,5.9,0.0,0.0,0.0,0.0,31.1,35.6,20.0
2692,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-20,5.1,0.0,0.3,0.0,0.0,19.6,20.0,14.4
2693,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-21,4.2,0.0,0.0,0.0,0.0,16.9,21.7,13.9
2694,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-22,3.4,0.0,16.3,0.0,0.0,15.4,17.2,13.9
2695,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-23,2.5,0.0,0.0,0.0,0.0,17.4,21.1,15.0
2696,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-24,4.3,0.0,0.8,0.0,0.0,17.1,20.6,13.9
2697,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-25,6.8,0.0,22.1,0.0,0.0,14.7,15.0,13.3
2698,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-26,5.3,0.0,3.0,0.0,0.0,17.5,24.4,13.9
2699,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-27,3.4,0.0,0.0,0.0,0.0,19.7,22.2,16.7
2700,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-28,3.9,0.0,0.0,0.0,0.0,18.1,21.7,14.4
2701,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-29,4.6,0.0,4.1,0.0,0.0,15.1,16.7,13.3
2702,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-30,3.8,0.0,0.8,0.0,0.0,14.6,17.8,12.8
2703,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-05-31,3.6,0.0,1.3,0.0,0.0,17.3,25.6,14.4
2704,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-01,3.9,0.0,0.0,0.0,0.0,20.8,27.8,15.6
2705,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-02,4.3,0.0,0.0,0.0,0.0,21.4,26.1,15.6
2706,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-03,4.7,0.0,0.0,0.0,0.0,18.9,23.3,15.0
2707,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-04,2.9,0.0,1.0,0.0,0.0,18.9,21.7,15.0
2708,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-05,4.7,0.0,0.5,0.0,0.0,16.6,19.4,14.4
2709,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-06,5.9,0.0,0.8,0.0,0.0,14.4,15.0,11.1
2710,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-07,3.1,0.0,0.0,0.0,0.0,14.8,21.1,11.1
2711,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-08,3.0,0.0,0.0,0.0,0.0,17.7,21.7,13.9
2712,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-09,4.0,0.0,0.0,0.0,0.0,19.3,28.3,13.3
2713,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-10,4.2,0.0,0.0,0.0,0.0,25.6,31.1,19.4
2714,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-11,4.8,0.0,0.0,0.0,0.0,28.7,34.4,23.9
2715,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-12,4.3,0.0,0.0,0.0,0.0,30.4,35.6,24.4
2716,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-13,3.9,0.0,0.0,0.0,0.0,32.1,38.3,26.7
2717,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-14,3.8,0.0,12.7,0.0,0.0,26.0,28.3,21.1
2718,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-15,4.4,0.0,0.0,0.0,0.0,21.5,24.4,17.8
2719,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-16,4.9,0.0,0.0,0.0,0.0,18.7,21.1,17.2
2720,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-17,3.2,0.0,32.0,0.0,0.0,19.4,23.3,17.8
2721,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-18,4.7,0.0,0.0,0.0,0.0,24.1,28.9,21.1
2722,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-19,5.5,0.0,31.0,0.0,0.0,25.8,30.6,21.1
2723,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-20,5.5,0.0,0.3,0.0,0.0,24.9,30.0,21.1
2724,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-21,4.4,0.0,0.0,0.0,0.0,26.8,30.6,23.9
2725,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-22,3.9,0.0,0.0,0.0,0.0,25.1,28.9,20.0
2726,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-23,5.0,0.0,0.5,0.0,0.0,27.3,30.6,25.0
2727,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-24,5.5,0.0,28.4,0.0,0.0,26.4,30.0,21.1
2728,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-25,3.5,0.0,0.0,0.0,0.0,25.7,28.9,21.1
2729,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-26,4.4,0.0,0.0,0.0,0.0,23.3,27.2,19.4
2730,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-27,4.2,0.0,4.1,0.0,0.0,21.8,26.1,16.7
2731,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-28,5.1,0.0,0.0,0.0,0.0,21.9,27.2,17.8
2732,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-29,6.1,0.0,0.0,0.0,0.0,24.6,28.3,20.6
2733,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-06-30,5.8,0.0,0.0,0.0,0.0,26.8,31.7,23.9
2734,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-01,4.4,0.0,1.8,0.0,0.0,26.1,29.4,23.3
2735,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-02,3.9,0.0,0.0,0.0,0.0,26.6,32.8,22.8
2736,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-03,3.5,0.0,3.0,0.0,0.0,28.5,32.2,22.8
2737,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-04,2.2,0.0,0.0,0.0,0.0,25.4,30.6,21.1
2738,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-05,4.3,0.0,0.0,0.0,0.0,24.8,29.4,21.1
2739,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-06,3.6,0.0,0.0,0.0,0.0,23.6,27.2,20.6
2740,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-07,4.0,0.0,54.4,0.0,0.0,22.4,27.8,20.0
2741,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-08,4.3,0.0,0.0,0.0,0.0,25.8,30.6,21.7
2742,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-09,4.2,0.0,0.0,0.0,0.0,24.6,29.4,21.1
2743,USW00014732,"LAGUARDIA AIRPORT, NY US",2017-07-10,4.4,0.0,0.0,0.0,0.0,25.9,31.1,22.2
